Product,TC_ID,TC_Category,TC_Title,TC_Layer,TC_Customers,TC_FixVersion,DateTime_Started,DateTime_Finished,TestRun-Duration,TestRun-Result,TestRun-Retries,Env-CoreServiceVersion,Env-EnvName,Env-StackName
NFS,NFS-12476,CustomerUAT,Verify Schedules for Accounting Test Case WA-14,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:26,10/18/2025 10:34,0:07:59,PASSED,0,,192.168.20.79,
NFS,NFS-12474,CustomerUAT,Verify Schedules for Accounting Test Case WA-11,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 9:58,10/18/2025 10:37,0:39:11,PASSED,0,,192.168.20.79,
NFS,NFS-12475,CustomerUAT,Verify Schedules for Accounting Test Case WA-12,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:03,10/18/2025 10:44,0:40:39,PASSED,0,,192.168.20.79,
NFS,NFS-8478,CustomerUAT,Verify Schedules for Accounting Test Case WA-16,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:34,10/18/2025 10:58,0:24:12,PASSED,0,,192.168.20.79,
NFS,NFS-8458,CustomerUAT,Verify Schedules for Accounting Test Case WA-13,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:15,10/18/2025 10:58,0:43:36,PASSED,0,,192.168.20.79,
NFS,NFS-12478,CustomerUAT,Verify Schedules for Accounting Test Case WA-17,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:37,10/18/2025 11:14,0:36:57,PASSED,0,,192.168.20.79,
NFS,NFS-12480,CustomerUAT,Verify Schedules for Accounting Test Case WA-19,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:58,10/18/2025 11:27,0:28:30,PASSED,0,,192.168.20.79,
NFS,NFS-8476,CustomerUAT,Verify Schedules for Accounting Test Case WA-20,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:58,10/18/2025 11:30,0:31:21,PASSED,0,,192.168.20.79,
NFS,NFS-12479,CustomerUAT,Verify Schedules for Accounting Test Case WA-18,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:44,10/18/2025 11:33,0:49:13,PASSED,0,,192.168.20.79,
NFS,NFS-12477,CustomerUAT,Verify Schedules for Accounting Test Case WA-15,UI,waters,Nakisa 2023.R4 & Earlier,10/18/2025 10:32,10/18/2025 11:42,1:10:08,PASSED,0,,192.168.20.79,
NFS,NFS-11891,CustomerUAT,Verify the impact of provisioning classification on schedules: Scenario-02,UI,Sephora,Nakisa 2023.R4 & Earlier,10/18/2025 11:42,10/18/2025 11:53,0:10:50,PASSED,0,,192.168.20.79,
NFS,NFS-11932,CustomerUAT,Verify the impact of provisioning classification on schedules: Scenario-20,UI,Sephora,Nakisa 2023.R4 & Earlier,10/18/2025 11:42,10/18/2025 11:57,0:14:57,PASSED,0,,192.168.20.79,
NFS,NFS-11931,CustomerUAT,Verify the impact of provisioning classification on schedules: Scenario-19,UI,Sephora,Nakisa 2023.R4 & Earlier,10/18/2025 11:42,10/18/2025 11:57,0:15:24,PASSED,0,,192.168.20.79,
NFS,NFS-11919,CustomerUAT,Verify the impact of provisioning classification on schedules: Scenario-15,UI,Sephora,Nakisa 2023.R4 & Earlier,10/18/2025 11:42,10/18/2025 11:57,0:15:27,PASSED,0,,192.168.20.79,
NFS,NFS-15662,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-01,UI,walmartNUAT,N2025.R1,10/18/2025 12:04,10/18/2025 12:34,0:30:32,PASSED,1,,192.168.20.79,
NFS,NFS-15664,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-03,UI,walmartNUAT,N2025.R1,10/18/2025 11:58,10/18/2025 12:32,0:34:42,PASSED,0,,192.168.20.79,
NFS,NFS-15663,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-02,UI,walmartNUAT,N2025.R1,10/18/2025 11:58,10/18/2025 12:33,0:35:10,PASSED,0,,192.168.20.79,
NFS,NFS-15667,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-06,UI,walmartNUAT,N2025.R1,10/18/2025 13:03,10/18/2025 13:31,0:28:08,PASSED,1,,192.168.20.79,
NFS,NFS-15665,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-04,UI,walmartNUAT,N2025.R1,10/18/2025 12:32,10/18/2025 13:05,0:32:54,PASSED,0,,192.168.20.79,
NFS,NFS-15666,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-05,UI,walmartNUAT,N2025.R1,10/18/2025 12:33,10/18/2025 13:07,0:33:56,PASSED,0,,192.168.20.79,
NFS,NFS-15668,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-07,UI,walmartNUAT,N2025.R1,10/18/2025 13:31,10/18/2025 13:57,0:25:41,PASSED,1,,192.168.20.79,
NFS,NFS-15669,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-08,UI,walmartNUAT,N2025.R1,10/18/2025 13:33,10/18/2025 13:58,0:24:55,PASSED,1,,192.168.20.79,
NFS,NFS-15670,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-09,UI,walmartNUAT,N2025.R1,10/18/2025 13:56,10/18/2025 14:23,0:26:30,PASSED,1,,192.168.20.79,
NFS,NFS-15671,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-10,UI,walmartNUAT,N2025.R1,10/18/2025 14:24,10/18/2025 14:49,0:25:36,PASSED,1,,192.168.20.79,
NFS,NFS-15672,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-11,UI,walmartNUAT,N2025.R1,10/18/2025 14:25,10/18/2025 14:53,0:27:16,PASSED,1,,192.168.20.79,
NFS,NFS-15673,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-12,UI,walmartNUAT,N2025.R1,10/18/2025 14:47,10/18/2025 15:12,0:24:25,PASSED,1,,192.168.20.79,
NFS,NFS-15675,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-16,UI,walmartNUAT,N2025.R1,10/18/2025 14:49,10/18/2025 15:14,0:24:38,PASSED,0,,192.168.20.79,
NFS,NFS-15865,Engine/Core/Accounting,Verify Schedules for Accounting Test Case LSR-17,UI,walmartNUAT,N2025.R1,10/18/2025 15:17,10/18/2025 15:41,0:23:46,PASSED,1,,192.168.20.79,
NFS,NFS-12481,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-02,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 15:57,10/18/2025 16:13,0:15:37,PASSED,1,,192.168.20.79,
NFS,NFS-12482,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-03,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:04,10/18/2025 16:39,0:35:04,PASSED,1,,192.168.20.79,
NFS,NFS-8473,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-05,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 15:41,10/18/2025 16:07,0:26:13,PASSED,0,,192.168.20.79,
NFS,NFS-12483,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-04,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 15:41,10/18/2025 16:11,0:29:34,PASSED,0,,192.168.20.79,
NFS,NFS-8472,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-01,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 15:41,10/18/2025 16:19,0:38:23,PASSED,0,,192.168.20.79,
NFS,NFS-12485,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-07,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:21,10/18/2025 16:43,0:21:58,PASSED,1,,192.168.20.79,
NFS,NFS-12486,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-09,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:31,10/18/2025 16:48,0:17:43,PASSED,1,,192.168.20.79,
NFS,NFS-12484,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-06,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:07,10/18/2025 16:36,0:29:06,PASSED,0,,192.168.20.79,
NFS,NFS-8474,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-08,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:13,10/18/2025 16:43,0:29:56,PASSED,0,,192.168.20.79,
NFS,NFS-12488,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-12,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:43,10/18/2025 16:52,0:09:26,PASSED,0,,192.168.20.79,
NFS,NFS-12487,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-10,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:36,10/18/2025 16:54,0:17:03,PASSED,0,,192.168.20.79,
NFS,NFS-8475,CustomerUAT,Verify Schedules for Accounting Test Case WM-SA-11,UI,walmartSouthAfrica,Nakisa 2023.R4 & Earlier,10/18/2025 16:39,10/18/2025 16:54,0:15:28,PASSED,0,,192.168.20.79,
NFS,NFS-12507,CustomerUAT,Verify Schedules for Customer Scenario WM-38,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 17:17,10/18/2025 17:44,0:27:15,PASSED,1,,192.168.20.79,
NFS,NFS-12506,CustomerUAT,Verify Schedules for Customer Scenario WM-23-2,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 16:54,10/18/2025 17:24,0:29:44,PASSED,0,,192.168.20.79,
NFS,NFS-12505,CustomerUAT,Verify Schedules for Customer Scenario WM-23,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 16:54,10/18/2025 17:25,0:30:18,PASSED,0,,192.168.20.79,
NFS,NFS-12504,CustomerUAT,Verify Schedules for Customer Scenario WM-104,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 16:54,10/18/2025 17:46,0:51:34,PASSED,0,,192.168.20.79,
NFS,NFS-12509,CustomerUAT,Verify Schedules for Customer Scenario WM-77,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 17:25,10/18/2025 17:46,0:21:36,PASSED,0,,192.168.20.79,
NFS,NFS-12502,CustomerUAT,Verify Schedules for Customer Scenario WM-06,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 16:54,10/18/2025 17:54,1:00:15,PASSED,0,,192.168.20.79,
NFS,NFS-12508,CustomerUAT,Verify Schedules for Customer Scenario WM-50,UI,walmartPreUpgrade,Nakisa 2023.R4 & Earlier,10/18/2025 17:24,10/18/2025 18:08,0:43:30,PASSED,0,,192.168.20.79,
NFS,NFS-8519,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-01,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 18:24,10/18/2025 19:22,0:57:27,PASSED,1,,192.168.20.79,
NFS,NFS-12489,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-02,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 18:08,10/18/2025 18:54,0:46:12,PASSED,0,,192.168.20.79,
NFS,NFS-12490,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-03,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 18:08,10/18/2025 18:54,0:46:21,PASSED,0,,192.168.20.79,
NFS,NFS-12491,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-04,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 18:08,10/18/2025 19:23,1:15:05,PASSED,0,,192.168.20.79,
NFS,NFS-12492,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-06,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 18:54,10/18/2025 19:34,0:40:28,PASSED,0,,192.168.20.79,
NFS,NFS-8520,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-05,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 18:54,10/18/2025 19:39,0:45:37,PASSED,0,,192.168.20.79,
NFS,NFS-12494,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-08,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 19:23,10/18/2025 20:09,0:46:17,PASSED,0,,192.168.20.79,
NFS,NFS-12495,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-09,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 19:34,10/18/2025 20:16,0:42:01,PASSED,0,,192.168.20.79,
NFS,NFS-12493,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-07,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 19:22,10/18/2025 20:21,0:58:43,PASSED,0,,192.168.20.79,
NFS,NFS-8521,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-10,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 19:39,10/18/2025 20:27,0:48:03,PASSED,0,,192.168.20.79,
NFS,NFS-12499,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-13,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 20:21,10/18/2025 20:35,0:14:41,PASSED,0,,192.168.20.79,
NFS,NFS-8522,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-14,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 20:27,10/18/2025 20:56,0:28:06,PASSED,0,,192.168.20.79,
NFS,NFS-12503,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-16,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 20:35,10/18/2025 20:58,0:22:24,PASSED,0,,192.168.20.79,
NFS,NFS-12497,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-11,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 20:09,10/18/2025 20:59,0:50:22,PASSED,0,,192.168.20.79,
NFS,NFS-12498,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-12,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 20:17,10/18/2025 21:05,0:48:19,PASSED,0,,192.168.20.79,
NFS,NFS-12501,CustomerUAT,Verify Schedules for Accounting Test Case UF/CLP-17,UI,UF/CLP,Nakisa 2023.R4 & Earlier,10/18/2025 20:56,10/18/2025 21:36,0:40:20,PASSED,0,,192.168.20.79,
NFS,NFS-2140,Regression,Verify Report for Disclosure Test Case TC-DR-07,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 21:41,10/18/2025 21:57,0:15:57,PASSED,1,,192.168.20.79,
NFS,NFS-13611,Regression,"Verify Unit Status Updated to ""Casualty"" Status in Case of AG Casualty",UI,None,Nakisa 2024.R1,10/18/2025 21:43,10/18/2025 21:51,0:07:39,PASSED,1,,192.168.20.79,
NFS,NFS-6518,Regression,Verify Termination Journal matches with Asset Part in All Columns when there's Purchase/termination option or casualty in the Terms,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 21:36,10/18/2025 21:44,0:08:20,PASSED,0,,192.168.20.79,
NFS,NFS-6531,Regression,Verify that Termination Journal matches with the Asset Part in All Columns schedules,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 21:44,10/18/2025 22:00,0:15:29,PASSED,0,,192.168.20.79,
NFS,NFS-7450,Regression,Verify that A.A by amount report is showing correct data when user apply TO event.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 21:51,10/18/2025 22:03,0:11:55,PASSED,0,,192.168.20.79,
NFS,NFS-7690,Regression,Verify that report should be generated for an AG having status state Closed,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 21:57,10/18/2025 22:07,0:10:02,PASSED,0,,192.168.20.79,
NFS,NFS-9016,Regression,Revert AG - Validation - Limitations and UI Options.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 22:03,10/18/2025 22:11,0:08:07,PASSED,0,,192.168.20.79,
NFS,NFS-8480,Regression,Verify Report for Disclosure Test Case TC-DR-04,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 22:16,10/18/2025 22:31,0:14:52,PASSED,1,,192.168.20.79,
NFS,NFS-9495,Regression,Verify that Terms & Conditions Reassessment event should be enabled.,UI,None,Nakisa 2023.R4 & Earlier,10/18/2025 22:32,10/18/2025 22:55,0:23:31,PASSED,1,,192.168.20.79,
NFS,NFS-11888,CustomerBug,Block the user while adding the casualty,UI,TEConnectivity,Nakisa 2023.R4 & Earlier,10/18/2025 22:55,10/18/2025 23:03,0:07:44,PASSED,0,,192.168.20.79,
NFS,NFS-2138,CustomerBug,Schedule export failing for Walmart,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:03,10/17/2025 11:08,0:05:10,PASSED,0,,192.168.20.108,
NFS,NFS-12455,CustomerBug,AG goes to Pending Termination state at Inception (PO Scenario),UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:03,10/17/2025 11:08,0:05:31,PASSED,0,,192.168.20.108,
NFS,NFS-2133,CustomerBug,Error in creating multiple AG's,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:03,10/17/2025 11:10,0:06:37,PASSED,0,,192.168.20.108,
NFS,NFS-2155,CustomerBug,AG goes to Pending Termination state after Casualty,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:08,10/17/2025 11:13,0:04:06,PASSED,0,,192.168.20.108,
NFS,NFS-2139,CustomerBug,Provisioning Posting requirements with indexed case,UI,Sephora,Nakisa 2023.R4 & Earlier,10/17/2025 11:08,10/17/2025 11:13,0:05:07,PASSED,0,,192.168.20.108,
NFS,NFS-2135,CustomerBug,Internal Posting Failure due to an unexpected error,UI,Pfizer,Nakisa 2023.R4 & Earlier,10/17/2025 11:03,10/17/2025 11:13,0:10:28,PASSED,0,,192.168.20.108,
NFS,NFS-2158,CustomerBug,Incorrect posting and document dates at Indexation,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:10,10/17/2025 11:15,0:05:20,PASSED,0,,192.168.20.108,
NFS,NFS-2159,CustomerBug,LC is blocked when user did increase/decrease term,UI,Sephora,Nakisa 2023.R4 & Earlier,10/17/2025 11:13,10/17/2025 11:17,0:04:01,PASSED,0,,192.168.20.108,
NFS,NFS-2165,CustomerBug,Mass Indexation is not getting picked for Finance Lease,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:13,10/17/2025 11:21,0:07:17,PASSED,0,,192.168.20.108,
NFS,NFS-2457,CustomerBug,ROU Adjustment and Posted ROU Adjustment is wrong,UI,Waters,Nakisa 2023.R4 & Earlier,10/17/2025 11:17,10/17/2025 11:22,0:05:08,PASSED,0,,192.168.20.108,
NFS,NFS-2654,CustomerBug,Performance: LC and AG approval and Activation occasionally stuck,UI,Sephora,Nakisa 2023.R4 & Earlier,10/17/2025 11:22,10/17/2025 11:25,0:02:56,PASSED,0,,192.168.20.108,
NFS,NFS-2646,CustomerBug,Provisioning Posting requirements with Indexed case,UI,Sephora,Nakisa 2023.R4 & Earlier,10/17/2025 11:21,10/17/2025 11:27,0:06:26,PASSED,0,,192.168.20.108,
NFS,NFS-2695,CustomerBug,Schedules take time to load,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:25,10/17/2025 11:28,0:03:40,PASSED,0,,192.168.20.108,
NFS,NFS-2696,CustomerBug,AG is failing to activate,UI,TEConnectivity,Nakisa 2023.R4 & Earlier,10/17/2025 11:27,10/17/2025 11:30,0:03:24,PASSED,0,,192.168.20.108,
NFS,NFS-2706,CustomerBug,Inconsistent behavior of contract rate,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:28,10/17/2025 11:32,0:03:59,PASSED,0,,192.168.20.108,
NFS,NFS-2220,CustomerBug,Schedules are incorrect after AG closure (Inception Scenario),UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:33,10/17/2025 11:48,0:15:55,PASSED,1,,192.168.20.108,
NFS,NFS-2219,CustomerBug,Schedules are incorrect after AG closure (Casualty Scenario),UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:13,10/17/2025 11:34,0:20:25,PASSED,0,,192.168.20.108,
NFS,NFS-2738,CustomerBug,Inception documents are incorrect with Carryover balances,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:30,10/17/2025 11:35,0:04:11,PASSED,0,,192.168.20.108,
NFS,NFS-2867,CustomerBug,Negative Index Non-lease payment column is not showing on the schedule,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:32,10/17/2025 11:38,0:05:50,PASSED,0,,192.168.20.108,
NFS,NFS-3335,CustomerBug,Disclosure reports failing,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:40,10/17/2025 11:45,0:05:06,PASSED,1,,192.168.20.108,
NFS,NFS-5000,CustomerBug,NLA: Access Denied error message is shown when user click on Cancel workflow transition button,UI,TEConnectivity,Nakisa 2023.R4 & Earlier,10/17/2025 11:38,10/17/2025 11:41,0:02:22,PASSED,0,,192.168.20.108,
NFS,NFS-6590,CustomerBug,Free rent not working properly,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:45,10/17/2025 11:50,0:05:46,PASSED,0,,192.168.20.108,
NFS,NFS-5653,CustomerBug,Rounding curr adj issue during Casualty,UI,Pfizer,Nakisa 2023.R4 & Earlier,10/17/2025 11:41,10/17/2025 11:54,0:13:50,PASSED,0,,192.168.20.108,
NFS,NFS-6803,CustomerBug,Revert not working on FairPrice PROD Instance,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 11:48,10/17/2025 11:55,0:06:34,PASSED,0,,192.168.20.108,
NFS,NFS-3223,CustomerBug,"Users can't post the last accrual and therefore can't ""Lease End"" the AG",UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:34,10/17/2025 11:56,0:22:09,PASSED,0,,192.168.20.108,
NFS,NFS-6845,CustomerBug,Bad Validation in CTR Jobs,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:50,10/17/2025 11:58,0:07:49,PASSED,0,,192.168.20.108,
NFS,NFS-6907,CustomerBug,AG goes to Pending Termination state at Inception (TO Scenario),UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:54,10/17/2025 12:00,0:05:10,PASSED,0,,192.168.20.108,
NFS,NFS-7259,CustomerBug,CPI Index values differ on the same date in two AGs,UI,Walmart,Nakisa 2023.R4 & Earlier,10/17/2025 11:55,10/17/2025 12:00,0:05:23,PASSED,0,,192.168.20.108,
NFS,NFS-8727,CustomerBug,Contract with Carry-over balances contains wrong entries for asset,UI,TEConnectivity,Nakisa 2023.R4 & Earlier,10/17/2025 12:00,10/17/2025 12:04,0:04:05,PASSED,0,,192.168.20.108,
NFS,NFS-8719,CustomerBug,The AG activation shows Schedule Generation Failure (360 convention),UI,TEConnectivity,Nakisa 2023.R4 & Earlier,10/17/2025 11:56,10/17/2025 12:20,0:23:59,PASSED,0,,192.168.20.108,
NFS,NFS-8722,CustomerBug,AG activation shows Schedule Generation Failure(Regular Calendar),UI,TEConnectivity,Nakisa 2023.R4 & Earlier,10/17/2025 11:58,10/17/2025 12:23,0:24:52,PASSED,0,,192.168.20.108,
NFS,NFS-9543,CustomerBug,Schedules generation is failed after adding free-rent,UI,Waters,Nakisa 2023.R4 & Earlier,10/17/2025 12:00,10/17/2025 12:40,0:39:35,PASSED,0,,192.168.20.108,
NFS,NFS-10092,Regression,AG Split - Verify unit distribution tab is added in LC import,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:40,10/17/2025 12:41,0:00:49,PASSED,0,,192.168.20.108,
NFS,NFS-10144,Regression,Verify user should be able to split both Lease and Non-Lease Indexations,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:40,10/17/2025 12:47,0:07:12,PASSED,0,,192.168.20.108,
NFS,NFS-10133,Regression,Verify ROU Anniversary scenario is applicable for leap year for all Indexation treatment type.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:40,10/17/2025 12:48,0:08:02,PASSED,0,,192.168.20.108,
NFS,NFS-10449,Regression,Verify that all COB fields have Values in LC & AG Carry over balances page after import successfully,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:48,10/17/2025 12:51,0:02:52,PASSED,0,,192.168.20.108,
NFS,NFS-10164,Regression,"Base rent (monthly) with mid -month payments, free rent, indexation on ROU Anniversary and supplements.",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:41,10/17/2025 12:52,0:11:24,PASSED,0,,192.168.20.108,
NFS,NFS-10108,Regression,Verify that user cannot add cash Incentive term through mass Modification,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:55,10/17/2025 13:10,0:14:19,PASSED,1,,192.168.20.108,
NFS,NFS-10871,Regression,Validate GL Balance reports after reversal of postings,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:52,10/17/2025 13:01,0:08:35,PASSED,0,,192.168.20.108,
NFS,NFS-11103,Regression,Verify user can split AG on LC level.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:01,10/17/2025 13:05,0:04:20,PASSED,0,,192.168.20.108,
NFS,NFS-10274,Regression,Verify user is able to apply UFCLP indexation on non-lease service contracts.,UI,None,Nakisa 2024.R1,10/17/2025 13:06,10/17/2025 13:24,0:18:06,PASSED,1,,192.168.20.108,
NFS,NFS-11237,Regression,"Salvage Value - Verify Salvage value field is added on LC, AG.",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:10,10/17/2025 13:17,0:07:18,PASSED,0,,192.168.20.108,
NFS,NFS-11120,Regression,Revert AG - Scenario 1 -AG Activation with no Event & no Charges,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:05,10/17/2025 13:29,0:24:09,PASSED,0,,192.168.20.108,
NFS,NFS-11407,Regression,Verify Indexed currency contracts (UF-CLP) are not affected by conditional indexation.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:30,10/17/2025 13:33,0:03:14,PASSED,0,,192.168.20.108,
NFS,NFS-11325,Regression,Verify Report for Disclosure Test Case TC-DR-09,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:38,10/17/2025 13:52,0:14:25,PASSED,1,,192.168.20.108,
NFS,NFS-11410,Regression,Verify the Applicable Current Index Level is calculated according to the Minimum Percentage Change for CPI Global.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:33,10/17/2025 13:42,0:08:56,PASSED,0,,192.168.20.108,
NFS,NFS-11411,Regression,Verify the Applicable Current Index Level is calculated according to the Maximum Percentage Change for CPI Global.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:42,10/17/2025 13:51,0:09:13,PASSED,0,,192.168.20.108,
NFS,NFS-11413,Regression,Verify if depreciation or NBV become negative then schedules should be failed to generate.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:52,10/17/2025 13:55,0:02:52,PASSED,0,,192.168.20.108,
NFS,NFS-10665,Regression,Verify Generate Vendor Invoice Behavior with Multiple Events (Scenario 1),UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 12:51,10/17/2025 13:56,1:05:04,PASSED,0,,192.168.20.108,
NFS,NFS-11302,Regression,"Verify Periodic Posting Status, Activity Analysis and Disclosure Reports Modifications",UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:58,10/17/2025 14:32,0:34:06,PASSED,1,,192.168.20.108,
NFS,NFS-11417,Regression,Salvage value column with UF/CLP indexation.,UI,None,Nakisa 2023.R4 & Earlier,10/17/2025 13:56,10/17/2025 14:02,0:06:06,PASSED,0,,192.168.20.108,
